TableName,FieldName,SubVersion,Type,SubType,SubSubType,Size,Units,SuperNumbatFieldName,WallabySubTable,ShortDescription,LongDescription,Required,Auto,IsInteresting,CSV,DisplayOrdinal,LabelDescription,Default,EditControlStyle,Validation,DefaultSourceTable,DefaultSourceField,ShortName,GeometryFieldCode,ExportName,ChoiceLookupObjectType,ChoiceLookupField,GridCellTypeClass,StructureOrdinal,DateTimeFormat,Precision,LocalOnly,ReadOnly,ChoiceOnly,ClearTextChoice,Fake,IgnoreZeroForLimits,JetOnlyBlob,SortOnAbsValue,IWLiveField,IWLiveReadOnlyField,GMRField,GMRRunTypes,IWLiveWQ,IWLivePrecedingProjection,IWLiveBalanceNet,RequiredForModeling,DefaultFlagAllowed,GISFlagAllowed,NodeFlagAllowed,AffectsDateStamp,StoresFileRef,CacheLevel,CanBeSetWhenScripting,ColumnWidthInGrid,PossiblyTVD,CreateFlagField,ErrorUpperLimit,ErrorLowerLimit,WarningUpperLimit,WarningLowerLimit,Choice,NotInTemplate,IsSWMMResult,IsIWResult,IsWQResult,USShortDescription,AustralianShortDescription,NewZealandShortDescription,USLongDescription,AustralianLongDescription,NewZealandLongDescription,USColumnWidthInGrid,AustralianColumnWidthInGrid,NewZealandColumnWidthInGrid
ge_tree_object,user_number_8,836,Double,,,0,,,2,User Number 8,User Number 8,F,F,1,1,150,User No. 8,,,,,,UN8,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_number_9,836,Double,,,0,,,2,User Number 9,User Number 9,F,F,1,1,150,User No. 9,,,,,,UN9,,,,,,0,,3,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,12,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_<UF>,1505,Text,,,100,,,2,User Text <UF>,User Text <UF>,F,F,1,1,191,User Txt<UF>,,,,,,UT<UF>,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_1,0,Text,,,100,,,2,User Text 1,User Text 1,F,F,1,1,180,User Text 1,,,,,,UT1,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_1_flag,0,Text,,,4,,,2,User Text 1 Flag,User Text 1 Flag,F,F,1,1,10,UT1F,,,,,,zUT1,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_10,836,Text,,,100,,,2,User Text 10,User Text 10,F,F,1,1,190,User Text 10,,,,,,UT10,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,T,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_2,0,Text,,,100,,,2,User Text 2,User Text 2,F,F,1,1,180,User Text 2,,,,,,UT2,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_2_flag,0,Text,,,4,,,2,User Text 2 Flag,User Text 2 Flag,F,F,1,1,11,UT2F,,,,,,zUT2,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_3,0,Text,,,100,,,2,User Text 3,User Text 3,F,F,1,1,180,User Text 3,,,,,,UT3,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_3_flag,0,Text,,,4,,,2,User Text 3 Flag,User Text 3 Flag,F,F,1,1,10,UT3F,,,,,,zUT3,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_4,0,Text,,,100,,,2,User Text 4,User Text 4,F,F,1,1,180,User Text 4,,,,,,UT4,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_4_flag,0,Text,,,4,,,2,User Text 4 Flag,User Text 4 Flag,F,F,1,1,10,UT4F,,,,,,zUT4,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,0,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
ge_tree_object,user_text_5,0,Text,,,100,,,2,User Text 5,User Text 5,F,F,1,1,180,User Text 5,,,,,,UT5,,,,,,0,,0,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,0,0,0,0,0,0,0,0,32,F,F,,,,,,F,F,F,F,,,,,,,0,0,0
